freq_hz,h1_effective_abs_db,h1_effective_phase_rad,h1_effective_group_delay_ns,plan_c_effective_abs_db,plan_c_effective_phase_rad,plan_c_effective_group_delay_ns
4341613769.531250,-1.705667011900e-01,-9.977521663463e+00,1.406923614667e+00,-2.784844146551e-02,-1.392788285906e+01,2.575825344265e+00
4341796875.000000,-1.717706003141e-01,-9.979140308809e+00,1.406923614667e+00,-2.898744284096e-02,-1.393067225457e+01,2.256934496255e+00
4341979980.468750,-1.729746663266e-01,-9.980758954155e+00,1.789709577854e+00,-3.143723717302e-02,-1.393307600030e+01,2.769050138195e+00
4342163085.937500,-1.720507669571e-01,-9.983258378971e+00,2.219484237119e+00,-2.781056236446e-02,-1.393704375914e+01,3.312811890740e+00
4342346191.406250,-1.708657917574e-01,-9.985865923423e+00,2.266472933198e+00,-2.595026040544e-02,-1.394069868499e+01,3.396778987044e+00
4342529296.875000,-1.696809781963e-01,-9.988473467875e+00,2.266472933198e+00,-2.403133796441e-02,-1.394485964970e+01,3.739646558086e+00
4342712402.343750,-1.684963262297e-01,-9.991081012327e+00,2.266472933201e+00,-2.219881568606e-02,-1.394930350395e+01,3.347174474859e+00
4342895507.812500,-1.673118358135e-01,-9.993688556779e+00,2.148240869292e+00,-2.123393278922e-02,-1.395256140171e+01,2.772224961934e+00
4343078613.281250,-1.664987234321e-01,-9.996024052659e+00,1.872855627267e+00,-1.345823642723e-02,-1.395568231369e+01,2.991939726941e+00
4343261718.750000,-1.661790837767e-01,-9.997997943605e+00,1.715702449150e+00,-1.907525575801e-02,-1.395944576880e+01,2.954477207718e+00
4343444824.218750,-1.658594558837e-01,-9.999971834551e+00,1.715702449150e+00,-1.782873476588e-02,-1.396248048061e+01,2.812832311532e+00
4343627929.687500,-1.655398397520e-01,-1.000194572550e+01,1.715702449153e+00,-1.902466930568e-02,-1.396591801489e+01,2.914870235023e+00
4343811035.156250,-1.652202353809e-01,-1.000391961644e+01,1.715702449153e+00,-1.721712670145e-02,-1.396918751302e+01,2.623907492921e+00
4343994140.625000,-1.649006427694e-01,-1.000589350739e+01,1.004355747474e+00,-1.504725584787e-02,-1.397195555041e+01,1.891673703115e+00
4344177246.093750,-1.663369783701e-01,-1.000623061007e+01,2.694934523521e-01,-1.462822227528e-02,-1.397354019969e+01,1.568107346844e+00
4344360351.562500,-1.678316140174e-01,-1.000651360406e+01,2.459778589100e-01,-1.820433284531e-02,-1.397556372023e+01,1.361607628796e+00
4344543457.031250,-1.693265069004e-01,-1.000679659804e+01,2.459778589100e-01,-1.731327068027e-02,-1.397667321961e+01,7.569760428360e-01
4344726562.500000,-1.708216571076e-01,-1.000707959202e+01,2.459778589100e-01,-1.911529638204e-02,-1.397730550029e+01,1.217350439588e+00
4344909667.968750,-1.723170647276e-01,-1.000736258600e+01,8.911780791563e-01,-2.188880719887e-02,-1.397947430789e+01,2.346686376906e+00
4345092773.437500,-1.734710608674e-01,-1.000913016710e+01,2.164599566480e+00,-2.182035373262e-02,-1.398270515801e+01,3.243949227825e+00
4345275878.906250,-1.742925013616e-01,-1.001234326723e+01,2.792820833558e+00,-2.207803197990e-02,-1.398693854158e+01,3.893782090179e+00
4345458984.375000,-1.751140195483e-01,-1.001555636735e+01,2.792820833561e+00,-2.372162364355e-02,-1.399166463839e+01,3.955908383930e+00
4345642089.843750,-1.759356154422e-01,-1.001876946748e+01,2.792820833561e+00,-2.294866352188e-02,-1.399604097276e+01,3.757332599205e+00
4345825195.312500,-1.767572890580e-01,-1.002198256761e+01,2.754313013348e+00,-2.264012154904e-02,-1.400031015242e+01,3.780117981477e+00
4346008300.781250,-1.775221658511e-01,-1.002510706235e+01,1.904875802829e+00,-2.327749164659e-02,-1.400473891530e+01,2.969617334904e+00
4346191406.250000,-1.770893797203e-01,-1.002636563193e+01,1.093946412521e+00,-2.420135145736e-02,-1.400714315633e+01,2.046670494277e+00
4346374511.718750,-1.766566151525e-01,-1.002762420152e+01,1.093946412524e+00,-2.156094799224e-02,-1.400944824513e+01,2.283320042678e+00
4346557617.187500,-1.762238721457e-01,-1.002888277110e+01,1.093946412521e+00,-1.858302037631e-02,-1.401239700995e+01,2.579085777815e+00
4346740722.656250,-1.757911506977e-01,-1.003014134069e+01,1.093946412521e+00,-1.946538107334e-02,-1.401538264718e+01,1.978070056368e+00
4346923828.125000,-1.753584508063e-01,-1.003139991027e+01,1.269981104586e+00,-1.858688631402e-02,-1.401694849214e+01,2.059899829125e+00
4347106933.593750,-1.745033108608e-01,-1.003306353061e+01,1.571410371811e+00,-1.787692447235e-02,-1.402012241732e+01,2.766485875678e+00
4347290039.062500,-1.733473656920e-01,-1.003501568025e+01,1.696804946975e+00,-1.583417076045e-02,-1.402331409642e+01,2.585075498020e+00
4347473144.531250,-1.721915743394e-01,-1.003696782990e+01,1.696804946978e+00,-1.490216597156e-02,-1.402607060155e+01,2.779331209315e+00
4347656250.000000,-1.710359367623e-01,-1.003891997954e+01,1.696804946978e+00,-1.000513952030e-02,-1.402970925744e+01,2.889505793450e+00
4347839355.468750,-1.698804529197e-01,-1.004087212918e+01,1.666242880807e+00,-1.059791537059e-02,-1.403271927111e+01,2.567719994408e+00
4348022460.937500,-1.689220895665e-01,-1.004275395639e+01,1.417095602242e+00,-6.484579935425e-03,-1.403561750715e+01,2.512418816634e+00
4348205566.406250,-1.693725475150e-01,-1.004413282532e+01,1.198510389846e+00,-8.238091991418e-03,-1.403850027440e+01,2.421482333611e+00
4348388671.875000,-1.698230288259e-01,-1.004551169426e+01,1.198510389849e+00,-4.017397707374e-03,-1.404118926821e+01,2.205365911221e+00
4348571777.343750,-1.702735335016e-01,-1.004689056319e+01,1.198510389849e+00,-6.127744437319e-03,-1.404357475781e+01,2.134071110503e+00
4348754882.812500,-1.707240615445e-01,-1.004826943213e+01,1.198510389849e+00,-1.061932589972e-02,-1.404609970434e+01,2.310284146859e+00
4348937988.281250,-1.711746129571e-01,-1.004964830106e+01,1.190214771608e+00,-9.382314802260e-03,-1.404889065505e+01,2.365873075593e+00
4349121093.750000,-1.709537504100e-01,-1.005100808201e+01,1.177670994026e+00,-1.178790834379e-02,-1.405154351010e+01,2.247399029822e+00
4349304199.218750,-1.703890814236e-01,-1.005235808808e+01,1.173422834685e+00,-5.402844441317e-03,-1.405406185545e+01,2.129389212664e+00
4349487304.687500,-1.698244491440e-01,-1.005370809414e+01,1.173422834685e+00,-5.806041852883e-03,-1.405644317332e+01,1.612812333143e+00
4349670410.156250,-1.692598535663e-01,-1.005505810021e+01,1.173422834685e+00,-2.304615626817e-03,-1.405777289016e+01,2.226541546160e+00
4349853515.625000,-1.686952946857e-01,-1.005640810627e+01,1.217249289442e+00,-3.751874612930e-03,-1.406156638125e+01,2.802771974619e+00
4350036621.093750,-1.679396737260e-01,-1.005785895574e+01,1.436381563234e+00,-2.193005462187e-03,-1.406422198770e+01,2.418629291125e+00
4350219726.562500,-1.664198319325e-01,-1.005971317885e+01,1.611687382264e+00,2.161483737023e-02,-1.406713157755e+01,2.674612499705e+00
4350402832.031250,-1.649002560317e-01,-1.006156740196e+01,1.611687382261e+00,8.295542464241e-04,-1.407037619398e+01,2.727140449017e+00
4350585937.500000,-1.633809459307e-01,-1.006342162507e+01,1.611687382261e+00,1.009018466194e-02,-1.407340664913e+01,2.725294807240e+00
4350769042.968750,-1.618619015364e-01,-1.006527584818e+01,1.611687382264e+00,1.385287949869e-02,-1.407664701880e+01,2.554205045671e+00
4350952148.437500,-1.603431227559e-01,-1.006713007129e+01,1.741948094856e+00,9.862164681120e-03,-1.407928380133e+01,2.770834802910e+00
4351135253.906250,-1.616118872053e-01,-1.006928402055e+01,1.918293824899e+00,8.798915225455e-03,-1.408302262983e+01,3.136777404281e+00
4351318359.375000,-1.638673080548e-01,-1.007154401010e+01,1.964378842353e+00,6.834821895296e-03,-1.408650143575e+01,2.947411490986e+00
4351501464.843750,-1.661233147100e-01,-1.007380399966e+01,1.964378842353e+00,1.623583716325e-03,-1.408980453873e+01,2.853457645863e+00
4351684570.312500,-1.683799074754e-01,-1.007606398921e+01,1.964378842350e+00,1.077998279812e-02,-1.409306715956e+01,3.163743167004e+00
4351867675.781250,-1.706370866556e-01,-1.007832397876e+01,1.943322629443e+00,1.408915667428e-03,-1.409708422058e+01,3.087926669346e+00
4352050781.250000,-1.716340738748e-01,-1.008053551858e+01,1.867398784820e+00,3.335353735151e-03,-1.410017238983e+01,2.944212605023e+00
4352233886.718750,-1.693463597432e-01,-1.008262080955e+01,1.812531153104e+00,2.361965270536e-03,-1.410385876894e+01,2.895423713340e+00
4352416992.187500,-1.670592479975e-01,-1.008470610053e+01,1.812531153107e+00,8.775710255251e-03,-1.410683467636e+01,2.696825920065e+00
4352600097.656250,-1.647727383207e-01,-1.008679139150e+01,1.812531153107e+00,1.379236922175e-02,-1.411006408766e+01,2.873403845857e+00
4352783203.125000,-1.624868303957e-01,-1.008887668247e+01,1.812531153107e+00,1.086747405535e-02,-1.411344629580e+01,2.994556271801e+00
4352966308.593750,-1.602015239061e-01,-1.009096197345e+01,1.368281152958e+00,1.706785162059e-02,-1.411695447535e+01,2.503515055294e+00
4353149414.062500,-1.564652413318e-01,-1.009202505798e+01,8.238571331729e-01,2.296268866088e-02,-1.411920681180e+01,1.691549986270e+00
4353332519.531250,-1.524034230247e-01,-1.009285764497e+01,7.236831135341e-01,2.440294103155e-02,-1.412084668312e+01,1.792593779696e+00
4353515625.000000,-1.483435032745e-01,-1.009369023197e+01,7.236831135310e-01,3.010262232536e-02,-1.412333151842e+01,1.912687215532e+00
4353698730.468750,-1.442854803073e-01,-1.009452281896e+01,7.236831135310e-01,3.166358168504e-02,-1.412524772128e+01,1.402279126998e+00
4353881835.937500,-1.402293523517e-01,-1.009535540595e+01,9.275372874565e-01,4.660099396561e-02,-1.412655812228e+01,1.573356952741e+00
4354064941.406250,-1.380484113775e-01,-1.009665705553e+01,1.502314093638e+00,5.025369949581e-02,-1.412886797029e+01,3.339062983623e+00
4354248046.875000,-1.392767481359e-01,-1.009881218739e+01,1.873236725892e+00,5.253954893285e-02,-1.413424120998e+01,3.225842964319e+00
4354431152.343750,-1.405052586273e-01,-1.010096731925e+01,1.873236725893e+00,3.885546135491e-02,-1.413629054199e+01,2.258280047076e+00
4354614257.812500,-1.417339429006e-01,-1.010312245111e+01,1.873236725892e+00,4.252115523026e-02,-1.413943744729e+01,3.005722836042e+00
4354797363.281250,-1.429628010052e-01,-1.010527758297e+01,1.873236725892e+00,3.833160144560e-02,-1.414320662361e+01,2.944179944993e+00
4354980468.750000,-1.441918329901e-01,-1.010743271484e+01,1.008746854611e+00,4.080669103582e-02,-1.414621192050e+01,2.114356317074e+00
4355163574.218750,-1.469382212122e-01,-1.010759868042e+01,4.103431212697e-02,3.774777417678e-02,-1.414807169657e+01,1.072881216375e+00
4355346679.687500,-1.498667092097e-01,-1.010752713361e+01,-6.218835907268e-02,3.667173563886e-02,-1.414868058926e+01,6.611351764646e-01
4355529785.156250,-1.527961848936e-01,-1.010745558679e+01,-6.218835907268e-02,3.098163569055e-02,-1.414959294956e+01,1.162453036952e+00
4355712890.625000,-1.557266489303e-01,-1.010738403998e+01,-6.218835907268e-02,3.133889011483e-02,-1.415135536020e+01,1.247491649424e+00
4355895996.093750,-1.586581019869e-01,-1.010731249317e+01,3.628813461504e-01,2.701182646622e-02,-1.415246339189e+01,1.330222921142e+00
4356079101.562500,-1.595461869464e-01,-1.010821901950e+01,1.346838997128e+00,2.717490270315e-02,-1.415441616481e+01,2.330482606828e+00
4356262207.031250,-1.577468680879e-01,-1.011041153089e+01,1.905726942879e+00,2.996358884336e-02,-1.415782576521e+01,2.856978667492e+00
4356445312.500000,-1.559479218887e-01,-1.011260404228e+01,1.905726942879e+00,3.099383881039e-02,-1.416098999039e+01,2.984862856285e+00
4356628417.968750,-1.541493481945e-01,-1.011479655367e+01,1.905726942879e+00,3.583283222503e-02,-1.416469384862e+01,3.039025019480e+00
4356811523.437500,-1.523511468510e-01,-1.011698906506e+01,1.905726942879e+00,3.266720101903e-02,-1.416798269938e+01,2.853616421968e+00
4356994628.906250,-1.505533177042e-01,-1.011918157644e+01,1.801700069549e+00,3.987970538109e-02,-1.417125993777e+01,2.918334450860e+00
4357177734.375000,-1.551287239076e-01,-1.012113472499e+01,1.694529526970e+00,3.738616933305e-02,-1.417469770285e+01,2.875688819010e+00
4357360839.843750,-1.598993024369e-01,-1.012308064005e+01,1.691385857721e+00,2.848565525273e-02,-1.417787681487e+01,2.666122391160e+00
4357543945.312500,-1.646725025659e-01,-1.012502655511e+01,1.691385857721e+00,3.060666496753e-02,-1.418083237364e+01,2.765508147781e+00
4357727050.781250,-1.694483271777e-01,-1.012697247017e+01,1.691385857721e+00,2.188359183786e-02,-1.418424016942e+01,2.753610765815e+00
4357910156.250000,-1.742267791599e-01,-1.012891838523e+01,1.489944253554e+00,2.003693352880e-02,-1.418716835266e+01,2.319608202654e+00
4358093261.718750,-1.732952025489e-01,-1.013040078896e+01,1.094443721817e+00,2.101355857934e-02,-1.418957752105e+01,2.190405460614e+00
4358276367.187500,-1.668645719014e-01,-1.013143666869e+01,9.003847942455e-01,3.156752905013e-02,-1.419220841250e+01,2.021091447294e+00
4358459472.656250,-1.604386986732e-01,-1.013247254842e+01,9.003847942424e-01,3.612665616008e-02,-1.419422799423e+01,1.834147435052e+00
4358642578.125000,-1.540175758304e-01,-1.013350842815e+01,9.003847942424e-01,4.422837049060e-02,-1.419642873289e+01,1.921446540338e+00
4358825683.593750,-1.476011963547e-01,-1.013454430789e+01,9.085719600394e-01,5.452578472897e-02,-1.419864918735e+01,1.683063314413e+00
4359008789.062500,-1.416425660020e-01,-1.013559902605e+01,1.079137914106e+00,5.721263667324e-02,-1.420030141307e+01,2.091685106974e+00
4359191894.531250,-1.446714944446e-01,-1.013702737313e+01,1.241516702379e+00,5.067171465746e-02,-1.420346209450e+01,2.632928844830e+00
4359375000.000000,-1.477014794983e-01,-1.013845572020e+01,1.241516702379e+00,5.172145167390e-02,-1.420635970647e+01,1.901110494909e+00
4359558105.468750,-1.507325219007e-01,-1.013988406728e+01,1.241516702376e+00,5.099494347394e-02,-1.420783649496e+01,2.298537690600e+00
4359741210.937500,-1.537646223898e-01,-1.014131241436e+01,1.241516702376e+00,4.801250811565e-02,-1.421164857545e+01,2.625232022276e+00
4359924316.406250,-1.567977817048e-01,-1.014274076144e+01,1.562150913598e+00,4.337278642969e-02,-1.421387707819e+01,2.454544396288e+00
4360107421.875000,-1.570015439731e-01,-1.014490687859e+01,2.108686500900e+00,4.621117649909e-02,-1.421729641137e+01,3.217674495650e+00
4360290527.343750,-1.552116326141e-01,-1.014759278831e+01,2.334587876985e+00,5.055917782522e-02,-1.422128085448e+01,3.322889578934e+00
4360473632.812500,-1.534220900281e-01,-1.015027869802e+01,2.334587876987e+00,5.314114539898e-02,-1.422494228454e+01,3.450986767757e+00
4360656738.281250,-1.516329160634e-01,-1.015296460773e+01,2.334587876986e+00,5.226907999078e-02,-1.422922147558e+01,3.682627009666e+00
4360839843.750000,-1.498441105680e-01,-1.015565051745e+01,2.278638482944e+00,5.014669626433e-02,-1.423341590316e+01,3.137133990351e+00
4361022949.218750,-1.483986316469e-01,-1.015820768922e+01,1.832233743250e+00,5.017503030851e-02,-1.423643993048e+01,2.715630268922e+00
4361206054.687500,-1.493467828081e-01,-1.015986643449e+01,1.441778397596e+00,5.834657205617e-02,-1.423966449015e+01,2.754987810385e+00
4361389160.156250,-1.502950374806e-01,-1.016152517976e+01,1.441778397599e+00,5.406035212490e-02,-1.424277907804e+01,2.660399076717e+00
4361572265.625000,-1.512433956872e-01,-1.016318392503e+01,1.441778397599e+00,5.869073727152e-02,-1.424578599176e+01,2.399200277311e+00
4361755371.093750,-1.521918574504e-01,-1.016484267030e+01,1.441778397599e+00,5.592383556205e-02,-1.424829956874e+01,2.243691735736e+00
4361938476.562500,-1.531404227928e-01,-1.016650141557e+01,1.727137478877e+00,5.147718281461e-02,-1.425094866178e+01,2.605924490215e+00
4362121582.031250,-1.560178708021e-01,-1.016881676387e+01,2.156895131402e+00,5.220001719828e-02,-1.425429572589e+01,3.144193645215e+00
4362304687.500000,-1.598727678365e-01,-1.017146436911e+01,2.301293702650e+00,4.697631500922e-02,-1.425818336075e+01,3.467483972931e+00
4362487792.968750,-1.637293764779e-01,-1.017411197436e+01,2.301293702650e+00,4.753051796363e-02,-1.426227430659e+01,3.050228827054e+00
4362670898.437500,-1.675876982470e-01,-1.017675957960e+01,2.301293702650e+00,4.692488649488e-02,-1.426520184938e+01,3.326881125643e+00
4362854003.906250,-1.714477346663e-01,-1.017940718485e+01,2.126765413946e+00,4.015896024263e-02,-1.426992936418e+01,3.412972197887e+00
4363037109.375000,-1.735938370849e-01,-1.018165320553e+01,1.265606094673e+00,3.711725891491e-02,-1.427305500005e+01,2.235956441394e+00
4363220214.843750,-1.689923613029e-01,-1.018231930800e+01,5.789750641028e-01,4.426975539823e-02,-1.427507423552e+01,1.628254666952e+00
4363403320.312500,-1.643933219286e-01,-1.018298541047e+01,5.789750641028e-01,4.907985326253e-02,-1.427680156711e+01,1.628998669040e+00
4363586425.781250,-1.597967163833e-01,-1.018365151294e+01,5.789750641059e-01,5.462248420971e-02,-1.427882251451e+01,1.730943822855e+00
4363769531.250000,-1.552025420924e-01,-1.018431761541e+01,5.789750641059e-01,5.948426697458e-02,-1.428078441897e+01,1.592120301440e+00
4363952636.718750,-1.506107964855e-01,-1.018498371788e+01,1.218631022630e+00,6.685382995753e-02,-1.428248593744e+01,2.147176034020e+00
4364135742.187500,-1.488801481224e-01,-1.018712165027e+01,2.081476290429e+00,6.711819095942e-02,-1.428572500914e+01,3.268479489814e+00
4364318847.656250,-1.481473172317e-01,-1.018977313484e+01,2.304665599701e+00,7.173508784658e-02,-1.429000661456e+01,3.287790209968e+00
4364501953.125000,-1.474145481650e-01,-1.019242461940e+01,2.304665599698e+00,7.181332299495e-02,-1.429329011967e+01,3.249116697444e+00
4364685058.593750,-1.466818409117e-01,-1.019507610396e+01,2.304665599698e+00,6.900924590558e-02,-1.429748273844e+01,3.536518940861e+00
4364868164.062500,-1.459491954615e-01,-1.019772758853e+01,2.167057817442e+00,7.239063849043e-02,-1.430142754784e+01,3.208610770272e+00
4365051269.531250,-1.457573469682e-01,-1.020006244155e+01,1.675601452234e+00,7.112676075904e-02,-1.430486565936e+01,2.550290658675e+00
4365234375.000000,-1.469560884420e-01,-1.020158309918e+01,1.321752869283e+00,6.983892172599e-02,-1.430729569315e+01,2.348012022836e+00
4365417480.468750,-1.481549953771e-01,-1.020310375681e+01,1.321752869283e+00,6.760092056833e-02,-1.431026836736e+01,2.599906957229e+00
4365600585.937500,-1.493540678194e-01,-1.020462441444e+01,1.321752869283e+00,7.248615589437e-02,-1.431327800413e+01,2.423169311465e+00
4365783691.406250,-1.505533058144e-01,-1.020614507208e+01,1.321752869280e+00,7.243855483464e-02,-1.431584401011e+01,2.150931276527e+00
4365966796.875000,-1.517527094080e-01,-1.020766572971e+01,1.480112871548e+00,7.064402223553e-02,-1.431822723501e+01,2.476929142746e+00
4366149902.343750,-1.516381485669e-01,-1.020955076914e+01,1.673549356404e+00,7.004535863048e-02,-1.432154335269e+01,2.982388192019e+00
4366333007.812500,-1.512325422978e-01,-1.021151651855e+01,1.708625838990e+00,7.184845500509e-02,-1.432508962430e+01,2.616841852565e+00
4366516113.281250,-1.508269549684e-01,-1.021348226795e+01,1.708625838987e+00,7.328217186310e-02,-1.432756463038e+01,2.423183598726e+00
4366699218.750000,-1.504213865771e-01,-1.021544801736e+01,1.708625838987e+00,7.328430800276e-02,-1.433066529992e+01,2.724364709372e+00
4366882324.218750,-1.500158371219e-01,-1.021741376677e+01,1.642272996273e+00,7.763568959638e-02,-1.433383331507e+01,2.839662532893e+00
4367065429.687500,-1.497809215005e-01,-1.021922684020e+01,1.456584070758e+00,7.605286966623e-02,-1.433719928158e+01,2.640481761484e+00
4367248535.156250,-1.498528645370e-01,-1.022076532474e+01,1.337247987959e+00,7.535722005262e-02,-1.433990898751e+01,2.475305311770e+00
4367431640.625000,-1.499248081694e-01,-1.022230380928e+01,1.337247987959e+00,7.472668220513e-02,-1.434289488777e+01,2.333108740283e+00
4367614746.093750,-1.499967523977e-01,-1.022384229382e+01,1.337247987959e+00,7.876136601990e-02,-1.434527740348e+01,2.192563870180e+00
4367797851.562500,-1.500686972220e-01,-1.022538077837e+01,1.337247987959e+00,7.792318002454e-02,-1.434793991405e+01,2.557587737250e+00
4367980957.031250,-1.501406426421e-01,-1.022691926291e+01,1.173716531612e+00,7.911946389810e-02,-1.435116233916e+01,2.357667275631e+00
4368164062.500000,-1.522388107957e-01,-1.022808146628e+01,9.912037455109e-01,7.184846404668e-02,-1.435336483850e+01,1.763380380480e+00
4368347167.968750,-1.545727598639e-01,-1.022919999416e+01,9.722224157577e-01,7.429516100779e-02,-1.435521982660e+01,1.818311207441e+00
4368530273.437500,-1.569073362464e-01,-1.023031852204e+01,9.722224157577e-01,7.657236586700e-02,-1.435754872019e+01,2.110587708650e+00
4368713378.906250,-1.592425402804e-01,-1.023143704992e+01,9.722224157577e-01,7.210753741199e-02,-1.436007622809e+01,2.189194357755e+00
4368896484.375000,-1.615783723036e-01,-1.023255557780e+01,1.007097348230e+00,7.011826233497e-02,-1.436258599332e+01,2.074319426452e+00
4369079589.843750,-1.615743035172e-01,-1.023375435190e+01,1.087331088579e+00,6.727765008391e-02,-1.436484917731e+01,2.053317888733e+00
4369262695.312500,-1.585270556412e-01,-1.023505749530e+01,1.132689896456e+00,7.531608476989e-02,-1.436731061861e+01,2.047024312049e+00
4369445800.781250,-1.554808764483e-01,-1.023636063871e+01,1.132689896453e+00,7.700990950340e-02,-1.436955932126e+01,2.132294437782e+00
4369628906.250000,-1.524357651892e-01,-1.023766378211e+01,1.132689896453e+00,8.041069328359e-02,-1.437221696666e+01,2.170994842273e+00
4369812011.718750,-1.493917211153e-01,-1.023896692552e+01,1.132689896456e+00,8.644179794286e-02,-1.437455471783e+01,2.110369111723e+00
4369995117.187500,-1.463487434789e-01,-1.024027006892e+01,1.731902600251e+00,9.017381341022e-02,-1.437707286517e+01,2.877570436349e+00
4370178222.656250,-1.464509968596e-01,-1.024295198349e+01,2.347532090455e+00,8.704748942834e-02,-1.438117592448e+01,3.554772487132e+00
4370361328.125000,-1.466394099944e-01,-1.024567167261e+01,2.363948876861e+00,9.196185112352e-02,-1.438525229422e+01,3.485182646682e+00
4370544433.593750,-1.468278272164e-01,-1.024839136173e+01,2.363948876857e+00,9.268114474818e-02,-1.438919522931e+01,3.130491562600e+00
4370727539.062500,-1.470162485256e-01,-1.025111105085e+01,2.363948876857e+00,8.918232525825e-02,-1.439245546509e+01,3.312944769484e+00
4370910644.531250,-1.472046739223e-01,-1.025383073997e+01,2.054842149123e+00,8.767257948018e-02,-1.439681821976e+01,3.321767345787e+00
4371093750.000000,-1.476569195267e-01,-1.025583918342e+01,1.451118071518e+00,8.844811086048e-02,-1.440009875603e+01,2.578952766186e+00
4371276855.468750,-1.483606589710e-01,-1.025716972084e+01,1.156500721648e+00,8.517571383860e-02,-1.440275231575e+01,2.047938338792e+00
4371459960.937500,-1.490644554375e-01,-1.025850025825e+01,1.156500721648e+00,8.796320547528e-02,-1.440481100313e+01,2.082014242114e+00
4371643066.406250,-1.497683089356e-01,-1.025983079567e+01,1.156500721648e+00,7.838007806698e-02,-1.440754297052e+01,2.368929119963e+00
4371826171.875000,-1.504722194745e-01,-1.026116133308e+01,1.169734097571e+00,8.734346786973e-02,-1.441026184077e+01,2.168773157314e+00
4372009277.343750,-1.509891184166e-01,-1.026252232012e+01,1.430919148667e+00,8.925329109731e-02,-1.441253325506e+01,2.397547073643e+00
4372192382.812500,-1.480015086558e-01,-1.026445383681e+01,1.678870823839e+00,9.086577593564e-02,-1.441577852749e+01,2.694569390912e+00
4372375488.281250,-1.450149261637e-01,-1.026638535350e+01,1.678870823839e+00,9.360726104831e-02,-1.441873338157e+01,2.628346979082e+00
4372558593.750000,-1.420293702343e-01,-1.026831687019e+01,1.678870823839e+00,1.015513688268e-01,-1.442182627814e+01,2.819686102381e+00
4372741699.218750,-1.390448401619e-01,-1.027024838688e+01,1.678870823839e+00,1.060205798355e-01,-1.442522139803e+01,2.608268669534e+00
4372924804.687500,-1.360613352419e-01,-1.027217990358e+01,1.754476271482e+00,1.051661569773e-01,-1.442782782919e+01,2.681668424779e+00
4373107910.156250,-1.343023786845e-01,-1.027428538622e+01,1.882766058206e+00,1.067962842506e-01,-1.443139183980e+01,2.805913840323e+00
4373291015.625000,-1.333962988541e-01,-1.027651209402e+01,1.935450397284e+00,1.034308340770e-01,-1.443428415607e+01,3.065337902589e+00
4373474121.093750,-1.324903135327e-01,-1.027873880181e+01,1.935450397284e+00,1.106748887318e-01,-1.443844509398e+01,3.284124328110e+00
4373657226.562500,-1.315844227006e-01,-1.028096550961e+01,1.935450397288e+00,1.090702652105e-01,-1.444184083151e+01,2.862758195198e+00
4373840332.031250,-1.306786263381e-01,-1.028319221740e+01,1.893011591726e+00,1.156574345328e-01,-1.444503221808e+01,2.963397055567e+00
4374023437.500000,-1.301987212182e-01,-1.028532127473e+01,1.561458423284e+00,1.108950588283e-01,-1.444865952273e+01,2.515060900542e+00
4374206542.968750,-1.326199785468e-01,-1.028678508823e+01,1.272344060402e+00,1.128874834156e-01,-1.445081930074e+01,2.222158337688e+00
4374389648.437500,-1.350419110073e-01,-1.028824890174e+01,1.272344060402e+00,1.129420846313e-01,-1.445377264503e+01,2.492088216557e+00
4374572753.906250,-1.374645189764e-01,-1.028971271525e+01,1.272344060405e+00,1.049646673482e-01,-1.445655352391e+01,2.184819551320e+00
4374755859.375000,-1.398878028310e-01,-1.029117652876e+01,1.272344060402e+00,1.033209346923e-01,-1.445879985186e+01,2.220050705496e+00
4374938964.843750,-1.423117629484e-01,-1.029264034227e+01,1.264986393646e+00,1.026036946739e-01,-1.446166179660e+01,3.446645553300e+00
4375122070.312500,-1.422165861658e-01,-1.029408722600e+01,1.253949893510e+00,9.922456888432e-02,-1.446673048395e+01,2.500036664676e+00
4375305175.781250,-1.408617915327e-01,-1.029552564484e+01,1.250271060130e+00,1.057207051506e-01,-1.446741430892e+01,1.460099358595e+00
4375488281.250000,-1.395072081828e-01,-1.029696406367e+01,1.250271060130e+00,1.078646608806e-01,-1.447009013049e+01,2.268868465262e+00
4375671386.718750,-1.381528360501e-01,-1.029840248251e+01,1.250271060130e+00,1.071119752918e-01,-1.447263490987e+01,2.101715469177e+00
4375854492.187500,-1.367986750688e-01,-1.029984090135e+01,1.234042035218e+00,1.077950491047e-01,-1.447492611722e+01,2.211937514991e+00
4376037597.656250,-1.351520142040e-01,-1.030124197767e+01,1.155004576236e+00,1.124618764048e-01,-1.447772451435e+01,2.331201645020e+00
4376220703.125000,-1.323731436069e-01,-1.030249853360e+01,1.092196142164e+00,1.140835357164e-01,-1.448029014503e+01,2.117191323212e+00
4376403808.593750,-1.295951617675e-01,-1.030375508952e+01,1.092196142161e+00,1.196609273750e-01,-1.448259611057e+01,1.965859741384e+00
4376586914.062500,-1.268180681177e-01,-1.030501164545e+01,1.092196142164e+00,1.184773313958e-01,-1.448481353164e+01,2.027871775262e+00
4376770019.531250,-1.240418620895e-01,-1.030626820137e+01,1.092196142164e+00,1.264657332760e-01,-1.448726218509e+01,2.104286987660e+00
4376953125.000000,-1.212665431158e-01,-1.030752475729e+01,1.270532385436e+00,1.220249655257e-01,-1.448965543535e+01,2.325174902083e+00
4377136230.468750,-1.235926158836e-01,-1.030919165977e+01,1.510231637150e+00,1.222316183224e-01,-1.449261234553e+01,2.652313702815e+00
