freq_hz,after_h1_error_percent,after_float_plan_c_error_percent
3810791015.625000,1.795342398234e+01,1.319234579526e+00
3810974121.093750,1.797711853216e+01,1.256284796137e+00
3811157226.562500,1.811442882840e+01,1.279905936913e+00
3811340332.031250,1.827045528439e+01,1.141952787230e+00
3811523437.500000,1.842650553025e+01,1.113451478303e+00
3811706542.968750,1.858257931943e+01,1.068629867289e+00
3811889648.437500,1.873867641033e+01,9.574637270036e-01
3812072753.906250,1.886648512644e+01,9.202367921081e-01
3812255859.375000,1.895138090160e+01,9.444953866679e-01
3812438964.843750,1.903630794898e+01,9.590375407578e-01
3812622070.312500,1.912126541932e+01,9.876770542500e-01
3812805175.781250,1.920625247805e+01,9.912995373849e-01
3812988281.250000,1.929126830485e+01,1.030640253860e+00
3813171386.718750,1.917759623860e+01,1.144472636624e+00
3813354492.187500,1.905037006685e+01,1.179586705363e+00
3813537597.656250,1.892317771257e+01,1.227541295732e+00
3813720703.125000,1.879601951835e+01,1.145607741504e+00
3813903808.593750,1.866889583454e+01,1.354213941142e+00
3814086914.062500,1.862947897929e+01,1.411202752617e+00
3814270019.531250,1.868714390935e+01,1.436670257190e+00
3814453125.000000,1.874486597450e+01,1.354272673013e+00
3814636230.468750,1.880264477155e+01,1.326881752197e+00
3814819335.937500,1.886047990170e+01,1.317607113227e+00
3815002441.406250,1.891714307835e+01,1.330577615441e+00
3815185546.875000,1.888297112902e+01,1.333992800858e+00
3815368652.343750,1.884880200535e+01,1.332232455637e+00
3815551757.812500,1.881463574628e+01,1.477735427992e+00
3815734863.281250,1.878047239099e+01,1.324101937533e+00
3815917968.750000,1.874631197897e+01,1.494770674114e+00
3816101074.218750,1.874368007176e+01,1.476202134313e+00
3816284179.687500,1.876664403959e+01,1.530913804592e+00
3816467285.156250,1.878961990297e+01,1.591463041997e+00
3816650390.625000,1.881260760024e+01,1.596918449462e+00
3816833496.093750,1.883560707002e+01,1.544861040907e+00
3817016601.562500,1.886993691528e+01,1.674228813544e+00
3817199707.031250,1.901783179370e+01,1.538903256444e+00
3817382812.500000,1.916579768992e+01,1.482459427656e+00
3817565917.968750,1.931383086340e+01,1.490718591023e+00
3817749023.437500,1.946192768450e+01,1.526005455738e+00
3817932128.906250,1.961008463033e+01,1.482573550161e+00
3818115234.375000,1.966870874119e+01,1.513493503875e+00
3818298339.843750,1.967457738531e+01,1.633497515959e+00
3818481445.312500,1.968044729118e+01,1.532122871278e+00
3818664550.781250,1.968631845726e+01,1.566755833212e+00
3818847656.250000,1.969219088205e+01,1.551300514833e+00
3819030761.718750,1.969353765910e+01,1.592227006609e+00
3819213867.187500,1.967246638311e+01,1.654508374911e+00
3819396972.656250,1.965139576685e+01,1.656361489265e+00
3819580078.125000,1.963032581769e+01,1.611966973645e+00
3819763183.593750,1.960925654305e+01,1.807711785015e+00
3819946289.062500,1.958818795034e+01,1.706273304411e+00
3820129394.531250,1.958344460161e+01,1.793870308717e+00
3820312500.000000,1.958548047293e+01,1.756571631649e+00
3820495605.468750,1.958751972788e+01,1.828260030401e+00
3820678710.937500,1.958956236528e+01,1.806646947292e+00
3820861816.406250,1.959160838394e+01,1.817789085073e+00
3821044921.875000,1.960252998677e+01,1.932932332378e+00
3821228027.343750,1.964075482337e+01,1.779102613687e+00
3821411132.812500,1.967899612953e+01,1.929214614995e+00
3821594238.281250,1.971725383644e+01,1.800057067280e+00
3821777343.750000,1.975552787575e+01,1.790878021527e+00
3821960449.218750,1.979381817959e+01,1.962851509840e+00
3822143554.687500,1.986401108873e+01,1.788456079224e+00
3822326660.156250,1.994300015632e+01,1.706270398833e+00
3822509765.625000,2.002199968171e+01,1.658068412294e+00
3822692871.093750,2.010100960169e+01,1.615082551747e+00
3822875976.562500,2.018002985386e+01,1.608089084865e+00
3823059082.031250,2.026341443737e+01,1.571321385630e+00
3823242187.500000,2.035600515180e+01,1.568786898729e+00
3823425292.968750,2.044868907222e+01,1.665809204141e+00
3823608398.437500,2.054146409143e+01,1.667506817770e+00
3823791503.906250,2.063432813863e+01,1.709295291793e+00
3823974609.375000,2.072727917870e+01,1.850712942458e+00
3824157714.843750,2.064480704154e+01,1.755945108351e+00
3824340820.312500,2.053407776545e+01,1.820604412967e+00
3824523925.781250,2.042334017477e+01,1.867636837738e+00
3824707031.250000,2.031259433348e+01,1.920558700179e+00
3824890136.718750,2.020184030623e+01,1.877872371509e+00
3825073242.187500,2.016109640673e+01,1.958748603049e+00
3825256347.656250,2.022537521847e+01,1.968774120198e+00
3825439453.125000,2.028965081202e+01,2.036814865164e+00
3825622558.593750,2.035392315718e+01,1.871164509536e+00
3825805664.062500,2.041819222406e+01,1.930161804883e+00
3825988769.531250,2.048245798307e+01,1.914757330110e+00
3826171875.000000,2.042586885589e+01,2.035367376638e+00
3826354980.468750,2.036138169174e+01,2.046914230821e+00
3826538085.937500,2.029689310627e+01,2.088948859813e+00
3826721191.406250,2.023240310631e+01,2.020300296575e+00
3826904296.875000,2.016791169870e+01,2.168995639129e+00
3827087402.343750,2.016309025914e+01,2.198180465747e+00
3827270507.812500,2.022367082053e+01,2.220816294787e+00
3827453613.281250,2.028433694684e+01,2.236616443586e+00
3827636718.750000,2.034508753374e+01,2.300014609514e+00
3827819824.218750,2.040592148893e+01,2.294350650381e+00
3828002929.687500,2.046619212184e+01,2.332900222289e+00
3828186035.156250,2.048681905076e+01,2.275587686376e+00
3828369140.625000,2.050748760993e+01,2.249218167825e+00
3828552246.093750,2.052819768535e+01,2.273446934038e+00
3828735351.562500,2.054894916321e+01,2.099461811037e+00
3828918457.031250,2.056974192993e+01,2.220775133587e+00
3829101562.500000,2.058485729379e+01,2.310948019286e+00
3829284667.968750,2.059539054207e+01,2.242973487716e+00
3829467773.437500,2.060592390124e+01,2.259433892102e+00
3829650878.906250,2.061645737047e+01,1.920870514112e+00
3829833984.375000,2.062699094895e+01,2.245381311288e+00
3830017089.843750,2.064167565465e+01,2.215284536738e+00
3830200195.312500,2.069670073370e+01,2.289023052496e+00
3830383300.781250,2.075175505509e+01,2.344125726902e+00
3830566406.250000,2.080683821288e+01,2.283503187968e+00
3830749511.718750,2.086194980523e+01,2.255745182485e+00
3830932617.187500,2.091708943440e+01,2.291235047104e+00
3831115722.656250,2.098906208165e+01,2.344545244396e+00
3831298828.125000,2.107082651785e+01,2.272089056663e+00
3831481933.593750,2.115259255877e+01,2.253907799098e+00
3831665039.062500,2.123436017967e+01,2.372869161056e+00
3831848144.531250,2.131612935599e+01,2.191305948735e+00
3832031250.000000,2.136607381001e+01,2.235261182125e+00
3832214355.468750,2.126137416802e+01,2.245030484175e+00
3832397460.937500,2.115669339664e+01,2.305346284454e+00
3832580566.406250,2.105203166502e+01,2.374383798142e+00
3832763671.875000,2.094738914499e+01,2.558389762763e+00
3832946777.343750,2.084276601120e+01,2.537902314007e+00
3833129882.812500,2.079807155209e+01,2.509722186834e+00
3833312988.281250,2.077804354704e+01,2.582021915504e+00
3833496093.750000,2.075814977010e+01,2.523665968678e+00
3833679199.218750,2.073839066463e+01,2.440689285968e+00
3833862304.687500,2.071876667307e+01,2.379874058689e+00
3834045410.156250,2.072150779907e+01,2.403993515703e+00
3834228515.625000,2.079171319449e+01,2.409858698145e+00
3834411621.093750,2.086193024338e+01,2.420527940677e+00
3834594726.562500,2.093215860126e+01,2.318872083246e+00
3834777832.031250,2.100239792811e+01,2.328451908622e+00
3834960937.500000,2.107264788835e+01,2.459330646702e+00
3835144042.968750,2.115898405392e+01,2.460314517892e+00
3835327148.437500,2.124967572734e+01,2.375588738822e+00
3835510253.906250,2.134036146535e+01,2.302495520464e+00
3835693359.375000,2.143104107976e+01,2.347866969329e+00
3835876464.843750,2.152171438524e+01,2.361579914720e+00
3836059570.312500,2.157449612873e+01,2.324731300651e+00
3836242675.781250,2.154877047598e+01,2.389512533338e+00
3836425781.250000,2.152313524948e+01,2.444588316889e+00
3836608886.718750,2.149759074833e+01,2.498381255485e+00
3836791992.187500,2.147213727189e+01,2.619568569641e+00
3836975097.656250,2.144677511981e+01,2.490010764497e+00
3837158203.125000,2.145494288872e+01,2.649979436527e+00
3837341308.593750,2.146842057077e+01,2.559328562399e+00
3837524414.062500,2.148194135451e+01,2.518051798718e+00
3837707519.531250,2.149550516281e+01,2.533999815549e+00
3837890625.000000,2.150911191846e+01,2.417521666357e+00
3838073730.468750,2.154679014513e+01,2.478786981588e+00
3838256835.937500,2.162015813525e+01,2.388955756158e+00
3838439941.406250,2.169357091714e+01,2.472351759764e+00
3838623046.875000,2.176702764383e+01,2.567796534300e+00
3838806152.343750,2.184052747940e+01,2.563307417974e+00
3838989257.812500,2.191406959879e+01,2.480924840138e+00
3839172363.281250,2.185180226451e+01,2.582178344979e+00
3839355468.750000,2.178112210600e+01,2.486549817648e+00
3839538574.218750,2.171049704114e+01,2.551600799886e+00
3839721679.687500,2.163992800610e+01,2.454480009680e+00
3839904785.156250,2.156941594881e+01,2.472545826008e+00
3840087890.625000,2.153636651469e+01,2.479930281723e+00
3840270996.093750,2.154386444688e+01,2.507613444041e+00
3840454101.562500,2.155137646271e+01,2.561377540299e+00
3840637207.031250,2.155890254502e+01,2.542080129626e+00
3840820312.500000,2.156644267662e+01,2.494881438486e+00
3841003417.968750,2.157438870387e+01,2.557880665604e+00
3841186523.437500,2.160294366810e+01,2.288917721969e+00
3841369628.906250,2.163150104762e+01,2.549353163600e+00
3841552734.375000,2.166006083650e+01,2.569294803542e+00
3841735839.843750,2.168862302883e+01,2.467123971619e+00
3841918945.312500,2.171718761875e+01,2.579797569532e+00
3842102050.781250,2.169841336224e+01,2.596164620499e+00
3842285156.250000,2.164205407618e+01,2.549213531637e+00
3842468261.718750,2.158571493514e+01,2.580550537697e+00
3842651367.187500,2.152939604509e+01,2.698931691895e+00
3842834472.656250,2.147309751302e+01,2.676908200371e+00
3843017578.125000,2.143359932189e+01,2.733323786566e+00
3843200683.593750,2.155213025329e+01,2.593438910770e+00
3843383789.062500,2.167067811947e+01,2.616130491336e+00
3843566894.531250,2.178924273714e+01,2.486227737162e+00
3843750000.000000,2.190782392602e+01,2.544691105726e+00
3843933105.468750,2.202642150868e+01,2.389495939892e+00
3844116210.937500,2.203942612239e+01,2.458433594299e+00
3844299316.406250,2.199175564629e+01,2.446955578162e+00
3844482421.875000,2.194422510586e+01,2.479864695176e+00
3844665527.343750,2.189683529707e+01,2.581325571923e+00
3844848632.812500,2.184958702006e+01,2.714139676694e+00
3845031738.281250,2.180095801199e+01,2.674235589218e+00
3845214843.750000,2.174518177996e+01,2.721941880851e+00
3845397949.218750,2.168950449844e+01,2.711817540257e+00
3845581054.687500,2.163392723781e+01,2.522367845537e+00
3845764160.156250,2.157845107810e+01,2.676106896059e+00
3845947265.625000,2.152307710902e+01,2.665414007378e+00
3846130371.093750,2.155940177923e+01,2.612169488573e+00
3846313476.562500,2.163281770085e+01,2.649698717210e+00
3846496582.031250,2.170626398762e+01,2.615526656781e+00
3846679687.500000,2.177973998525e+01,2.613888580382e+00
3846862792.968750,2.185324504804e+01,2.603525872070e+00
3847045898.437500,2.193858484934e+01,2.634523860536e+00
3847229003.906250,2.205921790449e+01,2.490672477060e+00
3847412109.375000,2.217983392481e+01,2.552657430614e+00
3847595214.843750,2.230043278297e+01,2.462409635660e+00
3847778320.312500,2.242101435344e+01,2.472784301789e+00
3847961425.781250,2.254157851244e+01,2.523999153792e+00
3848144531.250000,2.253742521733e+01,2.448756040581e+00
3848327636.718750,2.249999173777e+01,2.559086362298e+00
3848510742.187500,2.246256169460e+01,2.532514185195e+00
3848693847.656250,2.242513509887e+01,2.538805492902e+00
3848876953.125000,2.238771196169e+01,2.468630781000e+00
3849060058.593750,2.235683400003e+01,2.557481139929e+00
3849243164.062500,2.233936198801e+01,2.556978748795e+00
3849426269.531250,2.232189339437e+01,2.555134775468e+00
3849609375.000000,2.230442823315e+01,2.420117784498e+00
3849792480.468750,2.228696651847e+01,2.459348977871e+00
3849975585.937500,2.226950826449e+01,2.485994861253e+00
3850158691.406250,2.228388591711e+01,2.619065314560e+00
3850341796.875000,2.230316475379e+01,2.488797153373e+00
3850524902.343750,2.232244748914e+01,2.496086745967e+00
3850708007.812500,2.234173410519e+01,2.482028517217e+00
3850891113.281250,2.236102458402e+01,2.529568133761e+00
3851074218.750000,2.236324124175e+01,2.466509827784e+00
3851257324.218750,2.234041100392e+01,2.559752099048e+00
3851440429.687500,2.231759031599e+01,2.471176638634e+00
3851623535.156250,2.229477920061e+01,2.525804373582e+00
3851806640.625000,2.227197768050e+01,2.581697416465e+00
3851989746.093750,2.224918577844e+01,2.524513818286e+00
3852172851.562500,2.220007826601e+01,2.533329639062e+00
3852355957.031250,2.214941756628e+01,2.666693692165e+00
3852539062.500000,2.209876535019e+01,2.568350076283e+00
3852722167.968750,2.204812165593e+01,2.716530030327e+00
3852905273.437500,2.199748652198e+01,2.713473536262e+00
3853088378.906250,2.197545733808e+01,2.623219785139e+00
3853271484.375000,2.198410490687e+01,2.610494987201e+00
3853454589.843750,2.199278376157e+01,2.757029784626e+00
3853637695.312500,2.200149386024e+01,2.627391508814e+00
3853820800.781250,2.201023516086e+01,2.769504695216e+00
3854003906.250000,2.202034803961e+01,2.704383027339e+00
3854187011.718750,2.209213858406e+01,2.636142909028e+00
3854370117.187500,2.216426157225e+01,2.551882660354e+00
3854553222.656250,2.223671418099e+01,2.453850929167e+00
3854736328.125000,2.230949360894e+01,2.400843379547e+00
3854919433.593750,2.238259707660e+01,2.317051288448e+00
3855102539.062500,2.236924484948e+01,2.239175825121e+00
3855285644.531250,2.228786732598e+01,2.250286676304e+00
3855468750.000000,2.220660113343e+01,2.289724214567e+00
3855651855.468750,2.212544720827e+01,2.457839755162e+00
3855834960.937500,2.204440649878e+01,2.015798886708e+00
3856018066.406250,2.198021349770e+01,2.532694191088e+00
3856201171.875000,2.206893122180e+01,2.476230821943e+00
3856384277.343750,2.215764136688e+01,2.501310065579e+00
3856567382.812500,2.224634373683e+01,2.463971902188e+00
3856750488.281250,2.233503813841e+01,2.455197588278e+00
3856933593.750000,2.242372438120e+01,2.479854651390e+00
3857116699.218750,2.248775407719e+01,2.381855049406e+00
3857299804.687500,2.253779802849e+01,2.371915244068e+00
3857482910.156250,2.258789248709e+01,2.404386106925e+00
3857666015.625000,2.263803719126e+01,2.225216388646e+00
3857849121.093750,2.268823188120e+01,2.312121258091e+00
3858032226.562500,2.271429929470e+01,2.211380873151e+00
3858215332.031250,2.262719441063e+01,2.290789944551e+00
3858398437.500000,2.254008889474e+01,2.233933223841e+00
3858581542.968750,2.245298277331e+01,2.239599334269e+00
3858764648.437500,2.236587607273e+01,2.220496528013e+00
3858947753.906250,2.227876881956e+01,2.297770065319e+00
3859130859.375000,2.222041290611e+01,2.371112258142e+00
3859313964.843750,2.217364721546e+01,2.392055910137e+00
3859497070.312500,2.212701164798e+01,2.507446375556e+00
3859680175.781250,2.208050691917e+01,2.324385420451e+00
3859863281.250000,2.203413374820e+01,2.520411000992e+00
3860046386.718750,2.198444598263e+01,2.559226757891e+00
3860229492.187500,2.192464873155e+01,2.584859960246e+00
3860412597.656250,2.186485186730e+01,2.553550546870e+00
3860595703.125000,2.180505551628e+01,2.493539166736e+00
3860778808.593750,2.174525980621e+01,2.542355225989e+00
3860961914.062500,2.168546486619e+01,2.517095402505e+00
3861145019.531250,2.172799606209e+01,2.556194773046e+00
3861328125.000000,2.179743874665e+01,2.439328378253e+00
3861511230.468750,2.186692367966e+01,2.527285905196e+00
3861694335.937500,2.193645057558e+01,2.319023296613e+00
3861877441.406250,2.200601915209e+01,2.227451455192e+00
3862060546.875000,2.209306168260e+01,2.175440772322e+00
3862243652.343750,2.221541187600e+01,1.957926494824e+00
3862426757.812500,2.233777247013e+01,2.108286880190e+00
3862609863.281250,2.246014331505e+01,2.113630563087e+00
3862792968.750000,2.258252426302e+01,2.066373657095e+00
3862976074.218750,2.270491516843e+01,2.011604398690e+00
3863159179.687500,2.257511566183e+01,2.073010855983e+00
3863342285.156250,2.240744794379e+01,1.839097833868e+00
3863525390.625000,2.223982207805e+01,2.072635501090e+00
3863708496.093750,2.207223871839e+01,2.186250235431e+00
3863891601.562500,2.190469853451e+01,2.276737702688e+00
3864074707.031250,2.180627448834e+01,2.067030918680e+00
3864257812.500000,2.180808698601e+01,2.146921820504e+00
3864440917.968750,2.180990080944e+01,2.202058116306e+00
3864624023.437500,2.181171595831e+01,2.186219032097e+00
3864807128.906250,2.181353243230e+01,1.820044952119e+00
3864990234.375000,2.181535023108e+01,2.126938962051e+00
3865173339.843750,2.175132508610e+01,2.090463334763e+00
3865356445.312500,2.168358505743e+01,2.236751504728e+00
3865539550.781250,2.161583951679e+01,2.032758058507e+00
3865722656.250000,2.154808848290e+01,2.182106509414e+00
3865905761.718750,2.148033197461e+01,2.073372828537e+00
3866088867.187500,2.150798669401e+01,1.986862617579e+00
3866271972.656250,2.163680985165e+01,2.124385107789e+00
3866455078.125000,2.176561436458e+01,2.038851772085e+00
3866638183.593750,2.189440013461e+01,2.029242089260e+00
