freq_hz,float_abs,fixed_abs,fixed_abs_error_db,float_phase_rad,fixed_phase_rad,phase_error_rad,original_group_delay_ns,float_allpass_group_delay_ns,fixed_allpass_group_delay_ns,float_compensated_group_delay_ns,fixed_compensated_group_delay_ns
3586000000.000000,1.000000000000e+00,1.000000000000e+00,-1.542923946485e-14,-3.255697710485,-3.256040856614,-3.431461287220e-04,3.984970468,5.713356172,5.713266702,9.698326640,9.698237170
3587000000.000000,1.000000000000e+00,1.000000000000e+00,-2.025087679762e-14,-3.291590634467,-3.291933246933,-3.426124663117e-04,4.106172042,5.711805954,5.711725522,9.817977996,9.817897564
3588000000.000000,1.000000000000e+00,1.000000000000e+00,-2.892982399660e-15,-3.327474380974,-3.327816516368,-3.421353941184e-04,4.323857413,5.710436195,5.710364734,10.034293608,10.034222147
3589000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-15,-3.363350092067,-3.363691806527,-3.417144603368e-04,3.989575480,5.709249173,5.709186606,9.698824653,9.698762086
3590000000.000000,1.000000000000e+00,1.000000000000e+00,0.000000000000e+00,-3.399218922018,-3.399560271170,-3.413491526820e-04,4.178598963,5.708246505,5.708192746,9.886845468,9.886791709
3591000000.000000,1.000000000000e+00,1.000000000000e+00,3.278713386281e-14,-3.435082033206,-3.435423072106,-3.410389001401e-04,3.908160450,5.707429160,5.707384113,9.615589610,9.615544563
3592000000.000000,1.000000000000e+00,1.000000000000e+00,2.700116906349e-14,-3.470940592093,-3.471281375168,-3.407830747166e-04,4.048558372,5.706797473,5.706761034,9.755355845,9.755319406
3593000000.000000,1.000000000000e+00,1.000000000000e+00,-9.643274665533e-16,-3.506795765278,-3.507136346271,-3.405809931327e-04,3.819280964,5.706351161,5.706323217,9.525632125,9.525604181
3594000000.000000,1.000000000000e+00,1.000000000000e+00,-8.678947198980e-15,-3.542648715643,-3.542989147561,-3.404319185294e-04,3.610474606,5.706089332,5.706069762,9.316563938,9.316544368
3595000000.000000,1.000000000000e+00,1.000000000000e+00,5.785964799320e-15,-3.578500598586,-3.578840933648,-3.403350621114e-04,3.562459619,5.706010503,5.705999177,9.268470122,9.268458796
3596000000.000000,1.000000000000e+00,1.000000000000e+00,-4.821637332766e-15,-3.614352558357,-3.614692847941,-3.402895848041e-04,4.317403104,5.706112616,5.706109396,10.023515720,10.023512500
3597000000.000000,1.000000000000e+00,1.000000000000e+00,-5.303801066043e-14,-3.650205724480,-3.650546019079,-3.402945988680e-04,4.427093273,5.706393050,5.706397791,10.133486323,10.133491064
3598000000.000000,1.000000000000e+00,1.000000000000e+00,-5.785964799320e-15,-3.686061208293,-3.686401557462,-3.403491694876e-04,3.717547788,5.706848644,5.706861195,9.424396432,9.424408983
3599000000.000000,1.000000000000e+00,1.000000000000e+00,-2.603684159694e-14,-3.721920099579,-3.722260551896,-3.404523163759e-04,4.544521749,5.707475709,5.707495909,10.251997458,10.252017658
3600000000.000000,1.000000000000e+00,1.000000000000e+00,-1.928654933107e-15,-3.757783463319,-3.758124066334,-3.406030152888e-04,3.480428702,5.708270046,5.708297729,9.188698748,9.188726431
3601000000.000000,1.000000000000e+00,1.000000000000e+00,2.121520426417e-14,-3.793652336541,-3.793993136741,-3.408001996106e-04,4.041857460,5.709226967,5.709261961,9.751084427,9.751119421
3602000000.000000,1.000000000000e+00,1.000000000000e+00,2.507251413039e-14,-3.829527725305,-3.829868768067,-3.410427618600e-04,4.571233056,5.710341311,5.710383435,10.281574367,10.281616491
3603000000.000000,1.000000000000e+00,1.000000000000e+00,-2.025087679762e-14,-3.865410601784,-3.865751931339,-3.413295552166e-04,3.523716823,5.711607462,5.711656532,9.235324285,9.235373355
3604000000.000000,1.000000000000e+00,1.000000000000e+00,-2.217953173073e-14,-3.901301901476,-3.901643560871,-3.416593950241e-04,4.425216149,5.713019372,5.713075196,10.138235521,10.138291345
