freq_hz,h1_abs_db,fixed_fir_abs_db,fixed_fir_phase_rad,fixed_total_abs_db,fixed_total_phase_rad,target_phase_rad,fixed_phase_error_rad,fixed_total_group_delay_ns
3545000000.000000,2.652450130000e-01,-2.493201592073e-01,-1.612808571276e+00,1.592485379273e-02,-4.185597358266e+00,-4.182245220091e+00,-3.352138174280e-03,1.028477853715e+01
3546000000.000000,2.451344510000e-01,-2.456451854115e-01,-1.670414149698e+00,-5.107344115339e-04,-4.246692490756e+00,-4.249004063980e+00,2.311573224270e-03,1.065384285304e+01
3547000000.000000,2.466350450000e-01,-2.419212451355e-01,-1.728041897575e+00,4.713799864517e-03,-4.319477496024e+00,-4.315762907869e+00,-3.714588155177e-03,1.060570124324e+01
3548000000.000000,2.472777210000e-01,-2.381468720870e-01,-1.785691199852e+00,9.130848912955e-03,-4.379967663204e+00,-4.382521751758e+00,2.554088554078e-03,1.016324488144e+01
3549000000.000000,2.334823220000e-01,-2.343211472803e-01,-1.843361346561e+00,-8.388252802701e-04,-4.447192597849e+00,-4.449280595647e+00,2.087997797739e-03,1.082188720889e+01
3550000000.000000,2.348409830000e-01,-2.304436906610e-01,-1.901051541836e+00,4.397292338959e-03,-4.515959508617e+00,-4.516039439535e+00,7.993091788627e-05,1.047392004719e+01
3551000000.000000,2.442749760000e-01,-2.265146480132e-01,-1.958760913424e+00,1.776032798682e-02,-4.578811758947e+00,-4.582798283424e+00,3.986524477186e-03,1.107325449946e+01
3552000000.000000,2.218750940000e-01,-2.225346736712e-01,-2.016488522568e+00,-6.595796712133e-04,-4.655110128565e+00,-4.649557127313e+00,-5.553001251897e-03,1.048734962699e+01
3553000000.000000,2.155469630000e-01,-2.185049095674e-01,-2.074233374153e+00,-2.957946567371e-03,-4.710599681122e+00,-4.716315971202e+00,5.716290079635e-03,1.013558770431e+01
3554000000.000000,2.066247660000e-01,-2.144269611055e-01,-2.131994426983e+00,-7.802195105504e-03,-4.782477680051e+00,-4.783074815090e+00,5.971350390181e-04,1.116770522796e+01
3555000000.000000,1.951116050000e-01,-2.103028703620e-01,-2.189770604086e+00,-1.519126536196e-02,-4.850937203928e+00,-4.849833658979e+00,-1.103544949229e-03,1.065566894238e+01
3556000000.000000,1.890377710000e-01,-2.061350870458e-01,-2.247560802935e+00,-1.709731604581e-02,-4.916380765125e+00,-4.916592502868e+00,2.117377426316e-04,1.026050025985e+01
3557000000.000000,1.978322430000e-01,-2.019264376869e-01,-2.305363905492e+00,-4.094194686855e-03,-4.979874452882e+00,-4.983351346757e+00,3.476893874311e-03,1.079145900165e+01
3558000000.000000,1.855073470000e-01,-1.976800934403e-01,-2.363178787978e+00,-1.217274644032e-02,-5.051990238410e+00,-5.050110190646e+00,-1.880047764188e-03,1.110050977842e+01
3559000000.000000,1.792802810000e-01,-1.933995369026e-01,-2.421004330278e+00,-1.411925590255e-02,-5.119367572766e+00,-5.116869034534e+00,-2.498538231996e-03,1.066490674680e+01
3560000000.000000,1.869956080000e-01,-1.890885282957e-01,-2.478839424922e+00,-2.092920295691e-03,-5.186009409158e+00,-5.183627878423e+00,-2.381530734482e-03,1.035006216801e+01
3561000000.000000,1.789776440000e-01,-1.847510713654e-01,-2.536682985541e+00,-5.773427365369e-03,-5.249430289851e+00,-5.250386722312e+00,9.564324606623e-04,1.043807737429e+01
3562000000.000000,1.634844460000e-01,-1.803913792709e-01,-2.594533954776e+00,-1.690693327090e-02,-5.317178157944e+00,-5.317145566201e+00,-3.259174353687e-05,1.059174493456e+01
3563000000.000000,1.720302950000e-01,-1.760138407624e-01,-2.652391311549e+00,-3.983545762399e-03,-5.382530082152e+00,-5.383904410089e+00,1.374327937766e-03,1.008552876391e+01
3564000000.000000,1.743362640000e-01,-1.716229868940e-01,-2.710254077677e+00,2.713277105984e-03,-5.443916650233e+00,-5.450663253978e+00,6.746603744946e-03,1.047668730664e+01
3565000000.000000,1.601141400000e-01,-1.672234584794e-01,-2.768121323792e+00,-7.109318479388e-03,-5.514184017658e+00,-5.517422097867e+00,3.238080209336e-03,1.093819080084e+01
3566000000.000000,1.691868890000e-01,-1.628199744975e-01,-2.825992174515e+00,6.366914502496e-03,-5.581370009687e+00,-5.584180941756e+00,2.810932068590e-03,1.081194346871e+01
3567000000.000000,1.480073160000e-01,-1.584173015913e-01,-2.883865812906e+00,-1.040998559127e-02,-5.650050906347e+00,-5.650939785645e+00,8.888792975865e-04,1.129991593118e+01
3568000000.000000,1.485825880000e-01,-1.540202248409e-01,-2.941741484135e+00,-5.437636840942e-03,-5.723368941190e+00,-5.717698629533e+00,-5.670311656186e-03,1.089170664732e+01
3569000000.000000,1.519861240000e-01,-1.496335198719e-01,-2.999618498409e+00,2.352604128086e-03,-5.786920128700e+00,-5.784457473422e+00,-2.462655277907e-03,1.042474724514e+01
3570000000.000000,1.570709280000e-01,-1.452619264272e-01,-3.057496233127e+00,1.180900157281e-02,-5.854370178633e+00,-5.851216317311e+00,-3.153861322022e-03,1.091519907948e+01
3571000000.000000,1.303271780000e-01,-1.409101234745e-01,-3.115374134300e+00,-1.058294547454e-02,-5.924084565662e+00,-5.917975161200e+00,-6.109404462636e-03,1.007649743376e+01
3572000000.000000,1.477297740000e-01,-1.365827058630e-01,3.109933589941e+00,1.114706813704e-02,-5.980995179880e+00,-5.984734005089e+00,3.738825208314e-03,1.026717888811e+01
3573000000.000000,1.234291910000e-01,-1.322841625993e-01,3.052056740651e+00,-8.854971599303e-03,-6.053105740734e+00,-6.051492848977e+00,-1.612891756908e-03,1.121075226767e+01
3574000000.000000,1.358913220000e-01,-1.280188567239e-01,2.994180971837e+00,7.872465276135e-03,-6.121873647741e+00,-6.118251692866e+00,-3.621954875403e-03,1.056467063487e+01
3575000000.000000,1.333471250000e-01,-1.237910068115e-01,2.936306563079e+00,9.556118188462e-03,-6.185865307351e+00,-6.185010536755e+00,-8.547705958106e-04,1.074697313210e+01
3576000000.000000,1.213555170000e-01,-1.196046700527e-01,2.878433728650e+00,1.750846947279e-03,-6.256924095102e+00,-6.251769380644e+00,-5.154714458400e-03,1.046484376013e+01
3577000000.000000,1.137383850000e-01,-1.154637269150e-01,2.820562620015e+00,-1.725341915029e-03,-6.317370412462e+00,-6.318528224532e+00,1.157812070619e-03,1.019288831298e+01
3578000000.000000,1.012940440000e-01,-1.113718673343e-01,2.762693328849e+00,-1.007782333433e-02,-6.385011707274e+00,-6.385287068421e+00,2.753611474615e-04,1.033813139022e+01
3579000000.000000,1.145633680000e-01,-1.073325783892e-01,2.704825890515e+00,7.230789610791e-03,-6.447283202971e+00,-6.452045912310e+00,4.762709338816e-03,1.081475831849e+01
3580000000.000000,9.268513900000e-02,-1.033491334256e-01,2.646960287963e+00,-1.066399442559e-02,-6.520913968409e+00,-6.518804756199e+00,-2.109212209764e-03,1.085835269642e+01
3581000000.000000,1.117668290000e-01,-9.942458256403e-02,2.589096455983e+00,1.234224643597e-02,-6.583733287216e+00,-6.585563600088e+00,1.830312871677e-03,1.036309153701e+01
3582000000.000000,9.932002800000e-02,-9.556174453704e-02,2.531234285772e+00,3.758283462962e-03,-6.651140417373e+00,-6.652322443976e+00,1.182026603132e-03,1.100081868070e+01
3583000000.000000,9.800240600000e-02,-9.176319982033e-02,2.473373629755e+00,6.239206179672e-03,-6.721973651819e+00,-6.719081287865e+00,-2.892363953839e-03,1.041340299113e+01
3584000000.000000,1.098911950000e-01,-8.803128496017e-02,2.415514306592e+00,2.185991003983e-02,-6.781999098716e+00,-6.785840131754e+00,3.841033037521e-03,1.027549668189e+01
3585000000.000000,8.389117800000e-02,-8.436808812234e-02,2.357656106345e+00,-4.769101223402e-04,-6.851099351370e+00,-6.852598975643e+00,1.499624272506e-03,1.121209390664e+01
3586000000.000000,8.731189700000e-02,-8.077544570359e-02,2.299798795721e+00,6.536451296416e-03,-6.922894426110e+00,-6.919357819532e+00,-3.536606578714e-03,1.056819665645e+01
3587000000.000000,9.430289000000e-02,-7.725494007816e-02,2.241942123357e+00,1.704794992184e-02,-6.983903227281e+00,-6.986116663420e+00,2.213436139696e-03,1.068931767047e+01
3588000000.000000,6.351098100000e-02,-7.380789834176e-02,2.184085825089e+00,-1.029691734176e-02,-7.057220353572e+00,-7.052875507309e+00,-4.344846262957e-03,1.090696512763e+01
3589000000.000000,7.630888500000e-02,-7.043539208898e-02,2.126229629159e+00,5.873492911015e-03,-7.120964193352e+00,-7.119634351198e+00,-1.329842154441e-03,1.057268873111e+01
3590000000.000000,7.520665200000e-02,-6.713823813258e-02,2.068373261314e+00,8.068413867424e-03,-7.190080678557e+00,-7.186393195087e+00,-3.687483470809e-03,1.076176120562e+01
3591000000.000000,5.687678600000e-02,-6.391700018992e-02,2.010516449741e+00,-7.040214189919e-03,-7.256200473125e+00,-7.253152038975e+00,-3.048434149892e-03,1.049141437144e+01
3592000000.000000,5.473495900000e-02,-6.077199147568e-02,1.952658929820e+00,-6.037032475683e-03,-7.321919679818e+00,-7.319910882864e+00,-2.008796953572e-03,1.063194515753e+01
3593000000.000000,4.698499700000e-02,-5.770327821068e-02,1.894800448631e+00,-1.071828121068e-02,-7.389805436326e+00,-7.386669726753e+00,-3.135709573310e-03,1.040283959719e+01
3594000000.000000,4.530346700000e-02,-5.471068401335e-02,1.836940769207e+00,-9.407217013350e-03,-7.452645617638e+00,-7.453428570642e+00,7.829530039434e-04,1.019424121880e+01
3595000000.000000,4.125452900000e-02,-5.179379517837e-02,1.779079674473e+00,-1.053926617837e-02,-7.517910049614e+00,-7.520187414531e+00,2.277364916567e-03,1.014646688807e+01
3596000000.000000,4.245683100000e-02,-4.895196683019e-02,1.721216970873e+00,-6.495135830192e-03,-7.580149880980e+00,-7.586946258419e+00,6.796377439646e-03,1.090167970286e+01
3597000000.000000,3.919059000000e-02,-4.618432993335e-02,1.663352491641e+00,-6.993739933347e-03,-7.654904597079e+00,-7.653705102308e+00,-1.199494771055e-03,1.101166337992e+01
3598000000.000000,4.407647500000e-02,-4.348979917768e-02,1.605486099706e+00,5.866758223193e-04,-7.718526524092e+00,-7.720463946197e+00,1.937422104639e-03,1.030243065599e+01
3599000000.000000,5.531831600000e-02,-4.086708171725e-02,1.547617690212e+00,1.445123428275e-02,-7.784368758931e+00,-7.787222790086e+00,2.854031154561e-03,1.112973133312e+01
3600000000.000000,3.730726500000e-02,-3.831468675336e-02,1.489747192642e+00,-1.007421753356e-03,-7.858386852862e+00,-7.853981633974e+00,-4.405218887994e-03,1.006597335415e+01
3601000000.000000,4.113061500000e-02,-3.583093597093e-02,1.431874572549e+00,5.299679029068e-03,-7.910861510694e+00,-7.920740477863e+00,9.878967169628e-03,1.062773968914e+01
3602000000.000000,3.171446200000e-02,-3.341397480543e-02,1.373999832867e+00,-1.699512805427e-03,-7.991938968589e+00,-7.987499321752e+00,-4.439646837061e-03,1.115744934726e+01
3603000000.000000,2.858507700000e-02,-3.106178452074e-02,1.316123014826e+00,-2.476707520735e-03,-8.051070154302e+00,-8.054258165641e+00,3.188011338489e-03,1.011025752565e+01
3604000000.000000,4.199847000000e-02,-2.877219510083e-02,1.258244198469e+00,1.322627489917e-02,-8.118988211663e+00,-8.121017009530e+00,2.028797866544e-03,1.101206542697e+01
3605000000.000000,4.507969800000e-02,-2.654289890371e-02,1.200363502761e+00,1.853679909629e-02,-8.189451849687e+00,-8.187775853418e+00,-1.675996268766e-03,1.070558672446e+01
3606000000.000000,1.940478900000e-02,-2.437146507001e-02,1.142481085332e+00,-4.966676070006e-03,-8.253518582087e+00,-8.254534697307e+00,1.016115220391e-03,1.019552769781e+01
3607000000.000000,2.517600600000e-02,-2.225535465451e-02,1.084597141843e+00,2.920651345495e-03,-8.317572629347e+00,-8.321293541196e+00,3.720911849211e-03,1.090215653908e+01
3608000000.000000,2.018566000000e-03,-2.019193640269e-02,1.026711905002e+00,-1.817337040269e-02,-8.390519121653e+00,-8.388052385085e+00,-2.466736567845e-03,1.104163512437e+01
3609000000.000000,6.572680000002e-03,-1.817850315794e-02,9.688256432505e-01,-1.160582315794e-02,-8.456325908508e+00,-8.454811228974e+00,-1.514679534599e-03,1.011466822399e+01
3610000000.000000,5.641941000003e-03,-1.621228885335e-02,9.109386591431e-01,-1.057034785335e-02,-8.517623791197e+00,-8.521570072862e+00,3.946281665682e-03,1.061749499479e+01
3611000000.000000,1.798889900000e-02,-1.429048596905e-02,8.530512874409e-01,3.698413030949e-03,-8.589749285609e+00,-8.588328916751e+00,-1.420368857618e-03,1.073629102522e+01
3612000000.000000,1.331395500000e-02,-1.241026344203e-02,7.951638929536e-01,9.036915579723e-04,-8.652540003243e+00,-8.655087760640e+00,2.547757396792e-03,9.712548694884e+00
3613000000.000000,-5.246800000000e-03,-1.056878492421e-02,7.372768681500e-01,-1.581558492421e-02,-8.711800772119e+00,-8.721846604529e+00,1.004583240998e-02,1.108961000983e+01
3614000000.000000,-5.179258000000e-03,-8.763227302093e-03,6.793906305743e-01,-1.394248530209e-02,-8.791896152595e+00,-8.788605448417e+00,-3.290704177896e-03,1.163600968819e+01
3615000000.000000,2.277564900000e-02,-6.990799395766e-03,6.215056200960e-01,1.578484960424e-02,-8.858023182333e+00,-8.855364292306e+00,-2.658890026463e-03,1.040560106427e+01
3616000000.000000,-1.262590500000e-02,-5.248760732522e-03,5.636222960255e-01,-1.787466573252e-02,-8.922656792034e+00,-8.922123136195e+00,-5.336558391420e-04,1.046019277520e+01
3617000000.000000,-1.163195700000e-02,-3.534440303363e-03,5.057411341301e-01,-1.516639730336e-02,-8.989469841444e+00,-8.988881980084e+00,-5.878613598007e-04,1.034023941302e+01
3618000000.000000,-4.798041000000e-03,-1.845255175171e-03,4.478626235814e-01,-6.643296175170e-03,-9.052596072739e+00,-9.055640823973e+00,3.044751233311e-03,1.069195826277e+01
3619000000.000000,1.475770400000e-02,-1.787288781748e-04,3.899872638679e-01,1.457897512182e-02,-9.123828951567e+00,-9.122399667861e+00,-1.429283705397e-03,1.081328851530e+01
3620000000.000000,3.196522999999e-03,1.467490589283e-03,3.321155617042e-01,4.664013589283e-03,-9.188479863782e+00,-9.189158511750e+00,6.786479676393e-04,1.063906009520e+01
3621000000.000000,1.509310200000e-02,3.095613206834e-03,2.742480279701e-01,1.818871520684e-02,-9.257523323712e+00,-9.255917355639e+00,-1.605968072584e-03,1.091534595647e+01
3622000000.000000,-2.356546500000e-02,4.707689990431e-03,2.163851747102e-01,-1.885777500957e-02,-9.325646146455e+00,-9.322676199528e+00,-2.969946927774e-03,1.058480538132e+01
3623000000.000000,-2.230670300000e-02,6.305596754869e-03,1.585275122206e-01,-1.600110624513e-02,-9.390535911014e+00,-9.389435043416e+00,-1.100867597609e-03,1.058233874296e+01
3624000000.000000,-1.114813500000e-02,7.891018711299e-03,1.006755462555e-01,-3.257116288702e-03,-9.458627737066e+00,-9.456193887305e+00,-2.433849760919e-03,1.047522629341e+01
3625000000.000000,-1.310575900000e-02,9.465436012450e-03,4.282977537725e-02,-3.640322987552e-03,-9.522171486886e+00,-9.522952731194e+00,7.812443076585e-04,1.088377435067e+01
3626000000.000000,-2.910672600000e-02,1.103011036391e-02,-1.500931152602e-02,-1.807661563609e-02,-9.595397279240e+00,-9.589711575083e+00,-5.685704156857e-03,1.043924537625e+01
3627000000.000000,-1.053289900000e-02,1.258607280756e-02,-7.284123753189e-02,2.053173807566e-03,-9.653354913219e+00,-9.656470418972e+00,3.115505753049e-03,1.015108240549e+01
3628000000.000000,-2.176621600000e-02,1.413411279164e-02,-1.306655397623e-01,-7.632103208361e-03,-9.722959542884e+00,-9.723229262860e+00,2.697199764565e-04,1.038178081056e+01
3629000000.000000,-2.087876600000e-02,1.567476861511e-02,-1.884817712375e-01,-5.203997384887e-03,-9.783816218521e+00,-9.789988106749e+00,6.171888228055e-03,1.059045642113e+01
3630000000.000000,-2.506885900000e-02,1.720831935758e-02,-2.462895024845e-01,-7.860539642426e-03,-9.856043143247e+00,-9.856746950638e+00,7.038073908365e-04,1.121504481204e+01
3631000000.000000,-4.279749400000e-02,1.873477836509e-02,-3.040883228892e-01,-2.406271563492e-02,-9.924748628086e+00,-9.923505794527e+00,-1.242833559083e-03,1.083263688537e+01
3632000000.000000,-2.390482000000e-03,2.025388837974e-02,-3.618778417858e-01,1.786340637974e-02,-9.992170073079e+00,-9.990264638416e+00,-1.905434663962e-03,1.076675624590e+01
3633000000.000000,-3.351043000000e-02,2.176511838401e-02,-4.196576892746e-01,-1.174531161599e-02,-1.006004767739e+01,-1.005702348230e+01,-3.024195081949e-03,1.035852519471e+01
3634000000.000000,-2.237638600000e-02,2.326766220618e-02,-4.774275167608e-01,8.912762061848e-04,-1.012233913969e+01,-1.012378232619e+01,1.443186498609e-03,1.086908421929e+01
3635000000.000000,-3.178442000000e-02,2.476043894425e-02,-5.351869972219e-01,-7.023981055752e-03,-1.019663261792e+01,-1.019054117008e+01,-6.091447842676e-03,1.081304507870e+01
3636000000.000000,-1.858718700000e-02,2.624209524645e-02,-5.929358251965e-01,7.654908246446e-03,-1.025821987162e+01,-1.025730001397e+01,-9.198576524625e-04,1.016656554364e+01
3637000000.000000,-3.483836000000e-02,2.771100945219e-02,-6.506737165055e-01,-7.127350547808e-03,-1.032438944842e+01,-1.032405885786e+01,-3.305905616973e-04,1.055373325758e+01
3638000000.000000,-2.022856000000e-02,2.916529763959e-02,-7.084004077094e-01,8.936737639588e-03,-1.039084199510e+01,-1.039081770175e+01,-2.429335480514e-05,1.062892792135e+01
3639000000.000000,-4.343922100000e-02,3.060282153989e-02,-7.661156553125e-01,-1.283639946011e-02,-1.045795649591e+01,-1.045757654564e+01,-3.799502771429e-04,1.028472155183e+01
3640000000.000000,-2.129619200000e-02,3.202119832666e-02,-8.238192347271e-01,1.072500632666e-02,-1.052008361779e+01,-1.052433538953e+01,4.251771737040e-03,1.061412084086e+01
3641000000.000000,-3.840840000000e-02,3.341781222759e-02,-8.815109390103e-01,-4.990587772412e-03,-1.059133747215e+01,-1.059109423341e+01,-2.432387314144e-04,1.154081811072e+01
3642000000.000000,-4.243380000000e-02,3.478982796406e-02,-9.391905773913e-01,-7.643972035937e-03,-1.066510981536e+01,-1.065785307730e+01,-7.256738057562e-03,1.084425134925e+01
3643000000.000000,-3.409257800000e-02,3.613420588271e-02,-9.968579736072e-01,2.041627882711e-03,-1.072761035364e+01,-1.072461192119e+01,-2.998432443729e-03,1.034423102396e+01
3644000000.000000,-4.677025100000e-02,3.744771878538e-02,-1.054512964068e+00,-9.322532214619e-03,-1.079509925613e+01,-1.079137076508e+01,-3.728491047642e-03,1.013643620464e+01
3645000000.000000,-3.597659500000e-02,3.872697032359e-02,-1.112155395870e+00,2.750375323593e-03,-1.085498856769e+01,-1.085812960897e+01,3.141041277491e-03,1.014591551474e+01
3646000000.000000,-4.555528500000e-02,3.996841488033e-02,-1.169785124683e+00,-5.586870119672e-03,-1.092259659071e+01,-1.092488845286e+01,2.291862149795e-03,1.132235446797e+01
3647000000.000000,-4.206104300000e-02,4.116837882576e-02,-1.227402012537e+00,-8.926641742451e-04,-1.099726947016e+01,-1.099164729675e+01,-5.622173416636e-03,1.107184840852e+01
3648000000.000000,-4.814279800000e-02,4.232308301489e-02,-1.285005925526e+00,-5.819714985111e-03,-1.106172954120e+01,-1.105840614064e+01,-3.323400560133e-03,9.931513170396e+00
3649000000.000000,-4.349795400000e-02,4.342866642015e-02,-1.342596731456e+00,-6.928757984964e-05,-1.112207254542e+01,-1.112516498452e+01,3.092439100364e-03,1.006324549713e+01
3650000000.000000,-4.343006800000e-02,4.448121071977e-02,-1.400174297477e+00,1.051142719770e-03,-1.118818801370e+01,-1.119192382841e+01,3.735814717265e-03,1.085888321752e+01
3651000000.000000,-4.288633600000e-02,4.547676571692e-02,-1.457738487695e+00,2.590429716917e-03,-1.125852929639e+01,-1.125868267230e+01,1.533759085603e-04,1.069666740732e+01
3652000000.000000,-5.060895400000e-02,4.641137541452e-02,-1.515289160821e+00,-4.197578585477e-03,-1.132260630068e+01,-1.132544151619e+01,2.835215515885e-03,1.051303427807e+01
3653000000.000000,-4.093384800000e-02,4.728110458923e-02,-1.572826167856e+00,6.347256589232e-03,-1.139063998141e+01,-1.139220036008e+01,1.560378666428e-03,1.099827639283e+01
3654000000.000000,-3.958880100000e-02,4.808206566493e-02,-1.630349349855e+00,8.493264664930e-03,-1.146081471795e+01,-1.145895920397e+01,-1.855513978079e-03,1.097832727198e+01
3655000000.000000,-4.227885100000e-02,4.881044573538e-02,-1.687858535781e+00,6.531594735386e-03,-1.152859771064e+01,-1.152571804786e+01,-2.879662781449e-03,1.050670330289e+01
3656000000.000000,-5.366923000000e-02,4.946253354046e-02,-1.745353540476e+00,-4.206696459538e-03,-1.159284584559e+01,-1.159247689175e+01,-3.689538396614e-04,1.062091717805e+01
3657000000.000000,-5.096193900000e-02,5.003474619525e-02,-1.802834162770e+00,-9.271928047497e-04,-1.166206409216e+01,-1.165923573564e+01,-2.828356527662e-03,1.103293533669e+01
3658000000.000000,-4.986255200000e-02,5.052365551334e-02,-1.860300183746e+00,6.611035133427e-04,-1.173148979999e+01,-1.172599457952e+01,-5.495220467186e-03,1.022300704634e+01
3659000000.000000,-3.939825300000e-02,5.092601371950e-02,-1.917751365183e+00,1.152776071950e-02,-1.179053018750e+01,-1.179275342341e+01,2.223235912357e-03,1.035602883919e+01
3660000000.000000,-4.027470000000e-02,5.123877836661e-02,-1.975187448182e+00,1.096407836661e-02,-1.186162749648e+01,-1.185951226730e+01,-2.115229175820e-03,1.068524336550e+01
3661000000.000000,-3.967777100000e-02,5.145913628911e-02,-2.032608152008e+00,1.178136528910e-02,-1.192480491574e+01,-1.192627111119e+01,1.466195454412e-03,1.065779373041e+01
3662000000.000000,-4.629555400000e-02,5.158452639419e-02,-2.090013173144e+00,5.288972394192e-03,-1.199555728242e+01,-1.199302995508e+01,-2.527327345948e-03,1.042918491289e+01
3663000000.000000,-4.166445700000e-02,5.161266115419e-02,-2.147402184572e+00,9.948204154189e-03,-1.205586191856e+01,-1.205978879897e+01,3.926880410887e-03,1.037595756691e+01
3664000000.000000,-4.811947700000e-02,5.154154659402e-02,-2.204774835295e+00,3.422069594015e-03,-1.212594541069e+01,-1.212654764286e+01,6.022321669512e-04,1.075216317919e+01
3665000000.000000,-4.822146800000e-02,5.136950065469e-02,-2.262130750100e+00,3.148032654686e-03,-1.219097758597e+01,-1.219330648675e+01,2.328900772675e-03,1.054912236355e+01
3666000000.000000,-4.739488300000e-02,5.109516976585e-02,-2.319469529571e+00,3.700286765848e-03,-1.225850959197e+01,-1.226006533063e+01,1.555738667969e-03,1.062179548922e+01
3667000000.000000,-4.111786400000e-02,5.071754350384e-02,-2.376790750347e+00,9.599679503836e-03,-1.232445500468e+01,-1.232682417452e+01,2.369169842758e-03,1.092578859674e+01
3668000000.000000,-4.866122800000e-02,5.023596720254e-02,-2.434093965635e+00,1.574739202538e-03,-1.239580710073e+01,-1.239358301841e+01,-2.224082315271e-03,1.075869779356e+01
3669000000.000000,-4.612659400000e-02,4.965015241675e-02,-2.491378705969e+00,3.523558416747e-03,-1.245965278848e+01,-1.246034186230e+01,6.890738185543e-04,9.930577780252e+00
3670000000.000000,-5.127828000000e-02,4.896018513535e-02,-2.548644480207e+00,-2.318094864645e-03,-1.252059842153e+01,-1.252710070619e+01,6.502284660920e-03,1.046938807571e+01
3671000000.000000,-2.844035700000e-02,4.816653166646e-02,-2.605890776770e+00,1.972617466647e-02,-1.259121499915e+01,-1.259385955008e+01,2.644550931201e-03,1.081736847496e+01
3672000000.000000,-5.325955400000e-02,4.727004211212e-02,-2.663117065111e+00,-5.989511887876e-03,-1.265653348286e+01,-1.266061839397e+01,4.084911110052e-03,1.088552894421e+01
3673000000.000000,-4.247663600000e-02,4.627195142102e-02,-2.720322797396e+00,3.795315421023e-03,-1.272800659019e+01,-1.272737723786e+01,-6.293523375440e-04,1.145679329825e+01
3674000000.000000,-4.085226700000e-02,4.517387792561e-02,-2.777507410392e+00,4.321610925610e-03,-1.280050379349e+01,-1.279413608174e+01,-6.367711750270e-03,1.026130473494e+01
3675000000.000000,-4.508771400000e-02,4.397781939896e-02,-2.834670327556e+00,-1.109894601037e-03,-1.285695394848e+01,-1.286089492563e+01,3.940977153881e-03,9.962415620395e+00
3676000000.000000,-5.783715100000e-02,4.268614661552e-02,-2.891810961285e+00,-1.515100438448e-02,-1.292569520039e+01,-1.292765376952e+01,1.958569127096e-03,1.114223561770e+01
3677000000.000000,-3.520957700000e-02,4.130159440120e-02,-2.948928715342e+00,6.092017401196e-03,-1.299697141072e+01,-1.299441261341e+01,-2.558797313128e-03,1.096175362544e+01
3678000000.000000,-5.837924800000e-02,3.982725025964e-02,-3.006022987412e+00,-1.855199774037e-02,-1.306344465904e+01,-1.306117145730e+01,-2.273201735923e-03,9.744915754330e+00
3679000000.000000,-2.444457700000e-02,3.826654058428e-02,-3.063093171783e+00,1.382196358429e-02,-1.311942963370e+01,-1.312793030119e+01,8.500667489812e-03,1.060525365859e+01
3680000000.000000,-3.208302500000e-02,3.662321454389e-02,-3.120138662133e+00,4.540189543889e-03,-1.319671420697e+01,-1.319468914508e+01,-2.025061891549e-03,1.145879269462e+01
3681000000.000000,-3.415286600000e-02,3.490132572450e-02,3.106026452789e+00,7.484597245037e-04,-1.326342506949e+01,-1.326144798897e+01,-1.977080526318e-03,1.042238975377e+01
3682000000.000000,-1.731971300000e-02,3.310521163136e-02,3.049032157523e+00,1.578549863136e-02,-1.332768581930e+01,-1.332820683285e+01,5.210135528309e-04,1.036848043136e+01
3683000000.000000,-2.228529200000e-02,3.123947116589e-02,2.992064350022e+00,8.954179165894e-03,-1.339371923730e+01,-1.339496567674e+01,1.246439443092e-03,1.054691174706e+01
3684000000.000000,-1.537065300000e-02,2.930894022428e-02,2.935123609961e+00,1.393828722428e-02,-1.346022222115e+01,-1.346172452063e+01,1.502299479959e-03,1.062431994579e+01
3685000000.000000,-1.859383600000e-02,2.731866554817e-02,2.878210502967e+00,8.724829548165e-03,-1.352722837926e+01,-1.352848336452e+01,1.254985256372e-03,1.079398353050e+01
3686000000.000000,-2.076172000000e-02,2.527387701338e-02,2.821325577693e+00,4.512157013379e-03,-1.359586341860e+01,-1.359524220841e+01,-6.212101920529e-04,1.090461057455e+01
3687000000.000000,-1.818571500000e-02,2.317995852778e-02,2.764469362962e+00,4.994243527785e-03,-1.366425975715e+01,-1.366200105230e+01,-2.258704851092e-03,1.077820760215e+01
3688000000.000000,-2.417122900000e-02,2.104241771348e-02,2.707642364976e+00,-3.128811286524e-03,-1.373130636989e+01,-1.372875989619e+01,-2.546473701557e-03,1.064751273893e+01
3689000000.000000,-3.120393900000e-02,1.886685460900e-02,2.650845064649e+00,-1.233708439100e-02,-1.379806034835e+01,-1.379551874008e+01,-2.541608271988e-03,1.018667708349e+01
3690000000.000000,-7.921226000000e-03,1.665892957006e-02,2.594077915044e+00,8.737703570066e-03,-1.385931592945e+01,-1.386227758396e+01,2.961654515973e-03,9.981670532793e+00
3691000000.000000,-1.091693600000e-02,1.442433061030e-02,2.537341338972e+00,3.507394610299e-03,-1.392349371961e+01,-1.392903642785e+01,5.542708240089e-03,1.060518497502e+01
3692000000.000000,-2.386192100000e-02,1.216874041013e-02,2.480635726741e+00,-1.169318058986e-02,-1.399258461428e+01,-1.399579527174e+01,3.210657463642e-03,1.149753320031e+01
3693000000.000000,-1.884031700000e-02,9.897803201962e-03,2.423961434106e+00,-8.942513798038e-03,-1.406797598296e+01,-1.406255411563e+01,-5.421867328439e-03,1.069406370675e+01
3694000000.000000,-1.828678900000e-02,7.617091833192e-03,2.367318780394e+00,-1.066969716681e-02,-1.412697018219e+01,-1.412931295952e+01,2.342777328609e-03,1.054798397284e+01
